Program,Sex_code,Entrance_Exam_Score,HS_GPA,risk_label,Entrance_Exam_Tier,HS_Performance_Tier,Strand_Program_Match,First_Gen_Student,Has_Scholarship,Financial_Stress,Gap_Years,Private_HS,Has_HS_Honors,Age_Group,Age_At_Enrollment,Distance_KM,Distance_Bucket,Program_Risk_Index,Municipality_Risk_Index
-0.5,-1.4151611092548626,-1.2047769727850126,0.7330853812527977,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,2.7962291819154013,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
0.5,-1.4151611092548626,-0.08814974381815449,-0.7415294936602441,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,-1.5997567496986622,0.0
1.0,0.7066333249692957,-1.5397651414750702,-2.216144368573286,1,-0.26318927923180935,1.6275489845744848,0.20628850282072939,0.8744746321952063,-0.9029036538323055,1.6259370942901064,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.43629729537236295,0.0
-1.0,0.7066333249692957,-1.707259225820099,0.0004841614821696236,1,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,-1.1925459406844572,0.0
-1.0,0.7066333249692957,-2.7122237318902713,-0.7729042782328625,0,5.497826865516591,0.14071793830741877,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,2.7962291819154013,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,-1.1925459406844572,0.0
0.0,-1.4151611092548626,-2.5447296475452426,-1.2278386545358206,0,2.617318793142391,1.6275489845744848,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,0.8435081043865679,0.0
0.0,0.7066333249692957,-1.9305846716134705,-1.5415865002619995,1,2.617318793142391,1.6275489845744848,-1.2468129006963575,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.8435081043865679,0.0
-1.0,-1.4151611092548626,0.9168147622520179,-0.3807194710751388,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,1.6259370942901064,0.0,2.7962291819154013,-0.8079170475552844,0.03452383398798615,1.5265789504104534,1.1693868167190726,-1.1104132358771919,-1.1925459406844572,0.0
1.5,0.7066333249692957,0.13517570197521714,0.7958349503980321,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
0.5,-1.4151611092548626,0.13517570197521714,0.8742719118295769,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,0.8744746321952063,-0.9029036538323055,-0.42120828548059946,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,-1.5997567496986622,0.0
0.0,0.7066333249692957,0.5259952321136175,0.4663997123855451,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.8435081043865679,0.0
1.5,0.7066333249692957,-0.001052819958739427,0.5448366738170899,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
1.5,0.7066333249692957,-0.7022947197499265,-1.9651460919923416,0,-0.26318927923180935,1.6275489845744848,1.6593899063378164,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-1.5467016208173001,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
0.0,-1.4151611092548626,-0.36730655105986904,0.5918988506760162,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.8435081043865679,0.0
-1.0,0.7066333249692957,-0.9814515269916411,1.109582796124211,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,-1.1925459406844572,0.0
1.0,0.7066333249692957,0.24683842487190297,-0.8827160242370256,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.43629729537236295,0.0
0.0,0.7066333249692957,-1.7630905872684417,-1.9023965228471071,1,-0.26318927923180935,1.6275489845744848,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,0.2611735077763025,0.0,2.7962291819154013,-0.8079170475552844,0.03452383398798615,1.5265789504104534,1.1693868167190726,-1.1104132358771919,0.8435081043865679,0.0
-1.0,-1.4151611092548626,-0.7022947197499265,-0.5062186093656099,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-1.5467016208173001,-1.0396159599177304,1.1223745992798189,-1.1925459406844572,0.0
-1.5,0.7066333249692957,-0.1439811052664974,-0.47484382479299164,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.029086486358158074,0.0
1.0,0.7066333249692957,-1.9305846716134705,-1.070964731672731,0,2.617318793142391,1.6275489845744848,1.6593899063378164,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-1.5467016208173001,-1.0396159599177304,1.1223745992798189,0.43629729537236295,0.0
-1.0,0.7066333249692957,-2.265572840303528,-0.6787799245150075,0,2.617318793142391,0.14071793830741877,-1.2468129006963575,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,-1.1925459406844572,0.0
1.0,0.7066333249692957,-0.08814974381815449,1.0468332269789766,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,-0.42120828548059946,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,1.5265789504104534,-1.0396159599177304,1.1223745992798189,0.43629729537236295,0.0
-1.5,0.7066333249692957,0.860983400803675,-0.22384554821204938,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.029086486358158074,0.0
1.0,0.7066333249692957,0.07934434052687424,-0.8042790628054808,0,-0.26318927923180935,0.14071793830741877,1.6593899063378164,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.43629729537236295,0.0
0.5,-1.4151611092548626,0.07934434052687424,-0.41209425564775715,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,-1.7859718719944033,0.0,2.7962291819154013,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,-1.5997567496986622,0.0
1.5,-1.4151611092548626,1.363465653838761,-0.1610959790668127,0,-0.26318927923180935,0.14071793830741877,1.6593899063378164,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,0.029086486358158074,0.0
-1.5,0.7066333249692957,-0.5906319968532406,-0.5375933939382282,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,1.5265789504104534,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
1.5,0.7066333249692957,0.5818265935619604,1.2978315035599188,0,-0.26318927923180935,-1.3461131079596473,1.6593899063378164,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
-0.5,0.7066333249692957,-0.7022947197499265,0.98408365783374,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,0.8744746321952063,-0.9029036538323055,-1.7859718719944033,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
0.5,-1.4151611092548626,0.13517570197521714,0.32521318180876374,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,-1.5997567496986622,0.0
-1.5,0.7066333249692957,0.35850114776858877,-0.8827160242370256,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
-0.5,0.7066333249692957,1.1401402080453895,0.7173979889664874,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,0.8744746321952063,-0.9029036538323055,1.6259370942901064,0.0,2.7962291819154013,1.237750834724863,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,1.454324317907876,0.0
-0.5,0.7066333249692957,1.419297015287104,-0.5062186093656099,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,1.454324317907876,0.0
-0.5,0.7066333249692957,-0.032318382369811584,-0.11403380220788631,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
-1.0,-1.4151611092548626,0.7493206779069892,1.313518895846227,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,1.5265789504104534,-0.29339177704509073,0.0059806817013134,-1.1925459406844572,0.0
0.0,0.7066333249692957,0.6934893164586462,-0.47484382479299164,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-1.0396159599177304,1.1223745992798189,0.8435081043865679,0.0
0.5,0.7066333249692957,-0.08814974381815449,-1.2905882236810573,0,-0.26318927923180935,1.6275489845744848,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,-1.5997567496986622,0.0
1.0,-1.4151611092548626,0.023512979078531327,0.21540143580460067,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.43629729537236295,0.0
-0.5,0.7066333249692957,1.0843088465970465,1.0468332269789766,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,1.454324317907876,0.0
-0.5,-1.4151611092548626,0.4143325092169317,0.16833925894567428,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,-1.7859718719944033,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
-0.5,0.7066333249692957,-0.7581260811982694,0.10558968980043983,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,1.5265789504104534,-1.0396159599177304,1.1223745992798189,1.454324317907876,0.0
-1.5,0.7066333249692957,-0.6464633583015836,-1.2592134391084389,0,-0.26318927923180935,1.6275489845744848,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,0.029086486358158074,0.0
-1.5,0.7066333249692957,-0.2556438281631832,0.9683962655474319,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
1.5,0.7066333249692957,-1.651427864371756,-0.6630925322286995,0,-0.26318927923180935,0.14071793830741877,1.6593899063378164,-1.1435437497937313,1.1075378815398258,-0.42120828548059946,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
-0.5,0.7066333249692957,0.6934893164586462,1.6429541338587161,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,1.5265789504104534,-1.0396159599177304,1.1223745992798189,1.454324317907876,0.0
0.0,-1.4151611092548626,-1.3164396956816986,-1.5102117156893833,1,-0.26318927923180935,1.6275489845744848,0.20628850282072939,-1.1435437497937313,-0.9029036538323055,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,0.8435081043865679,0.0
1.5,-1.4151611092548626,-0.08814974381815449,0.9370214809748135,0,-0.26318927923180935,-1.3461131079596473,1.6593899063378164,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
-1.5,0.7066333249692957,0.3026697863202459,-1.4474621465441466,0,-0.26318927923180935,1.6275489845744848,0.20628850282072939,0.8744746321952063,-0.9029036538323055,-0.42120828548059946,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
-1.5,0.7066333249692957,-2.6005610089935853,-2.2788939377185202,0,2.617318793142391,1.6275489845744848,0.20628850282072939,0.8744746321952063,-0.9029036538323055,1.6259370942901064,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
0.0,-1.4151611092548626,-0.36730655105986904,-0.7101547090876258,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.8435081043865679,0.0
0.0,-1.4151611092548626,0.860983400803675,-0.08265901763526796,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,0.8744746321952063,-0.9029036538323055,-0.42120828548059946,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-1.5467016208173001,-1.0396159599177304,1.1223745992798189,0.8435081043865679,0.0
1.0,-1.4151611092548626,0.13517570197521714,0.7487727735391058,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,0.8744746321952063,1.1075378815398258,0.9435553010332044,0.0,2.7962291819154013,1.237750834724863,0.03452383398798615,0.5021520933345356,-1.0396159599177304,1.1223745992798189,0.43629729537236295,0.0
-0.5,0.7066333249692957,0.4143325092169317,0.7644601658254138,0,-0.26318927923180935,-1.3461131079596473,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
0.5,0.7066333249692957,0.7493206779069892,1.5645171724271714,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,-0.29339177704509073,0.0059806817013134,-1.5997567496986622,0.0
-1.0,0.7066333249692957,-0.5906319968532406,-0.2552203327846677,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,1.1075378815398258,-1.1035900787375015,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,-1.1925459406844572,0.0
1.0,-1.4151611092548626,-2.1539101174068422,-2.0592704457101965,1,2.617318793142391,1.6275489845744848,1.6593899063378164,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,0.43629729537236295,0.0
1.5,0.7066333249692957,0.023512979078531327,1.1566449729831374,0,-0.26318927923180935,-1.3461131079596473,1.6593899063378164,0.8744746321952063,-0.9029036538323055,0.9435553010332044,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,1.5265789504104534,1.1693868167190726,-1.1104132358771919,0.029086486358158074,0.0
0.0,0.7066333249692957,-0.6464633583015836,-0.6317177476560811,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-1.5467016208173001,1.1693868167190726,-1.1104132358771919,0.8435081043865679,0.0
-1.5,0.7066333249692957,-0.8139574426466123,-0.4905312170793019,0,-0.26318927923180935,0.14071793830741877,-1.2468129006963575,-1.1435437497937313,1.1075378815398258,-0.42120828548059946,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,0.5021520933345356,-1.0396159599177304,1.1223745992798189,0.029086486358158074,0.0
-0.5,0.7066333249692957,-0.001052819958739427,0.15265186665936623,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,-1.7859718719944033,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,0.5021520933345356,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
0.5,0.7066333249692957,0.7493206779069892,0.23108882809091094,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,-1.1435437497937313,1.1075378815398258,0.2611735077763025,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,-0.29339177704509073,0.0059806817013134,-1.5997567496986622,0.0
-1.0,0.7066333249692957,0.4143325092169317,0.999771050120048,0,-0.26318927923180935,-1.3461131079596473,-1.2468129006963575,-1.1435437497937313,-0.9029036538323055,-1.1035900787375015,0.0,2.7962291819154013,1.237750834724863,0.03452383398798615,0.5021520933345356,-1.0396159599177304,1.1223745992798189,-1.1925459406844572,0.0
-0.5,0.7066333249692957,-0.7581260811982694,0.23108882809091094,0,-0.26318927923180935,0.14071793830741877,0.20628850282072939,0.8744746321952063,-0.9029036538323055,-0.42120828548059946,0.0,-0.3576244774453736,-0.8079170475552844,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,1.454324317907876,0.0
1.0,0.7066333249692957,-0.08814974381815449,0.7644601658254138,0,-0.26318927923180935,-1.3461131079596473,1.6593899063378164,0.8744746321952063,-0.9029036538323055,-0.42120828548059946,0.0,-0.3576244774453736,1.237750834724863,0.03452383398798615,-0.5222747637413823,1.1693868167190726,-1.1104132358771919,0.43629729537236295,0.0
